14400
145 8 7 3 1 0 27 28 31 40 6 3 1 0 27 28 31 
146 8 7 3 1 0 27 28 31 41 6 3 1 0 27 28 31 
147 8 7 3 1 0 27 28 31 42 6 3 1 0 27 28 31 
148 8 7 3 1 0 27 28 31 43 6 3 1 0 27 28 31 
149 8 7 3 1 0 27 28 32 44 6 3 1 0 27 28 32 
150 8 7 3 1 0 27 28 32 45 6 3 1 0 27 28 32 
151 8 7 3 1 0 27 28 32 46 6 3 1 0 27 28 32 
152 8 7 3 1 0 27 28 32 47 6 3 1 0 27 28 32 
153 8 7 3 1 0 27 28 32 48 6 3 1 0 27 28 32 
154 8 7 3 1 0 27 28 33 49 6 3 1 0 27 28 33 
155 8 7 3 1 0 27 28 33 50 6 3 1 0 27 28 33 
156 8 7 3 1 0 27 28 33 51 6 3 1 0 27 28 33 
157 8 7 3 1 0 27 28 33 52 6 3 1 0 27 28 33 
158 8 7 3 1 0 27 28 33 53 6 3 1 0 27 28 33 
159 8 7 3 1 0 54 55 57 61 6 3 1 0 54 55 57 
160 8 7 3 1 0 54 55 57 62 6 3 1 0 54 55 57 
161 8 7 3 1 0 54 55 57 63 6 3 1 0 54 55 57 
162 8 7 3 1 0 54 55 57 64 6 3 1 0 54 55 57 
163 8 7 3 1 0 54 55 57 65 6 3 1 0 54 55 57 
164 8 7 3 1 0 54 55 58 66 6 3 1 0 54 55 58 
165 8 7 3 1 0 54 55 58 67 6 3 1 0 54 55 58 
166 8 7 3 1 0 54 55 58 68 6 3 1 0 54 55 58 
167 8 7 3 1 0 54 55 58 69 6 3 1 0 54 55 58 
168 8 7 3 1 0 54 55 58 70 6 3 1 0 54 55 58 
169 8 7 3 1 0 54 55 59 71 6 3 1 0 54 55 59 
170 8 7 3 1 0 54 55 59 72 6 3 1 0 54 55 59 
171 8 7 3 1 0 54 55 59 73 6 3 1 0 54 55 59 
172 8 7 3 1 0 54 55 59 74 6 3 1 0 54 55 59 
173 8 7 3 1 0 54 55 59 75 6 3 1 0 54 55 59 
174 8 7 3 1 0 54 55 60 76 6 3 1 0 54 55 60 
175 8 7 3 1 0 54 55 60 77 6 3 1 0 54 55 60 
176 8 7 3 1 0 54 55 60 78 6 3 1 0 54 55 60 
177 8 7 3 1 0 54 55 60 79 6 3 1 0 54 55 60 
178 8 7 3 1 0 54 55 60 80 6 3 1 0 54 55 60 
179 9 7 3 1 0 54 81 82 84 88 7 3 1 0 54 81 82 84 
180 9 7 3 1 0 54 81 82 84 89 7 3 1 0 54 81 82 84 
181 9 7 3 1 0 54 81 82 84 90 7 3 1 0 54 81 82 84 
182 9 7 3 1 0 54 81 82 84 91 7 3 1 0 54 81 82 84 
183 9 7 3 1 0 54 81 82 84 92 7 3 1 0 54 81 82 84 
184 9 7 3 1 0 54 81 82 85 93 7 3 1 0 54 81 82 85 
185 9 7 3 1 0 54 81 82 85 94 7 3 1 0 54 81 82 85 
186 9 7 3 1 0 54 81 82 85 95 7 3 1 0 54 81 82 85 
187 9 7 3 1 0 54 81 82 85 96 7 3 1 0 54 81 82 85 
188 9 7 3 1 0 54 81 82 85 97 7 3 1 0 54 81 82 85 
189 9 7 3 1 0 54 81 82 86 98 7 3 1 0 54 81 82 86 
190 9 7 3 1 0 54 81 82 86 99 7 3 1 0 54 81 82 86 
191 9 7 3 1 0 54 81 82 86 100 7 3 1 0 54 81 82 86 
192 9 7 3 1 0 54 81 82 86 101 7 3 1 0 54 81 82 86 
193 9 7 3 1 0 54 81 82 86 102 7 3 1 0 54 81 82 86 
194 9 7 3 1 0 54 81 82 87 103 7 3 1 0 54 81 82 87 
195 9 7 3 1 0 54 81 82 87 104 7 3 1 0 54 81 82 87 
196 9 7 3 1 0 54 81 82 87 105 7 3 1 0 54 81 82 87 
197 9 7 3 1 0 54 81 82 87 106 7 3 1 0 54 81 82 87 
198 9 7 3 1 0 54 81 82 87 107 7 3 1 0 54 81 82 87 
199 9 7 3 1 0 27 108 109 111 115 7 3 1 0 27 108 109 111 
200 9 7 3 1 0 27 108 109 111 116 7 3 1 0 27 108 109 111 
201 9 7 3 1 0 27 108 109 111 117 7 3 1 0 27 108 109 111 
202 9 7 3 1 0 27 108 109 111 118 7 3 1 0 27 108 109 111 
203 9 7 3 1 0 27 108 109 111 119 7 3 1 0 27 108 109 111 
204 9 7 3 1 0 27 108 109 112 120 7 3 1 0 27 108 109 112 
205 9 7 3 1 0 27 108 109 112 121 7 3 1 0 27 108 109 112 
206 9 7 3 1 0 27 108 109 112 122 7 3 1 0 27 108 109 112 
207 9 7 3 1 0 27 108 109 112 123 7 3 1 0 27 108 109 112 
208 9 7 3 1 0 27 108 109 112 124 7 3 1 0 27 108 109 112 
209 9 7 3 1 0 27 108 109 113 125 7 3 1 0 27 108 109 113 
210 9 7 3 1 0 27 108 109 113 126 7 3 1 0 27 108 109 113 
211 9 7 3 1 0 27 108 109 113 127 7 3 1 0 27 108 109 113 
212 9 7 3 1 0 27 108 109 113 128 7 3 1 0 27 108 109 113 
213 9 7 3 1 0 27 108 109 113 129 7 3 1 0 27 108 109 113 
214 9 7 3 1 0 27 108 109 114 130 7 3 1 0 27 108 109 114 
215 9 7 3 1 0 27 108 109 114 131 7 3 1 0 27 108 109 114 
216 9 7 3 1 0 27 108 109 114 132 7 3 1 0 27 108 109 114 
217 9 7 3 1 0 27 108 109 114 133 7 3 1 0 27 108 109 114 
218 9 7 3 1 0 27 108 109 114 134 7 3 1 0 27 108 109 114 
219 9 7 3 1 0 27 135 136 138 142 7 3 1 0 27 135 136 138 
220 9 7 3 1 0 27 135 136 138 143 7 3 1 0 27 135 136 138 
221 9 7 3 1 0 27 135 136 138 144 7 3 1 0 27 135 136 138 
222 9 7 3 1 0 27 135 136 138 145 7 3 1 0 27 135 136 138 
223 9 7 3 1 0 27 135 136 138 146 7 3 1 0 27 135 136 138 
224 9 7 3 1 0 27 135 136 139 147 7 3 1 0 27 135 136 139 
225 9 7 3 1 0 27 135 136 139 148 7 3 1 0 27 135 136 139 
226 9 7 3 1 0 27 135 136 139 149 7 3 1 0 27 135 136 139 
227 9 7 3 1 0 27 135 136 139 150 7 3 1 0 27 135 136 139 
228 9 7 3 1 0 27 135 136 139 151 7 3 1 0 27 135 136 139 
229 9 7 3 1 0 27 135 136 140 152 7 3 1 0 27 135 136 140 
230 9 7 3 1 0 27 135 136 140 153 7 3 1 0 27 135 136 140 
231 9 7 3 1 0 27 135 136 140 154 7 3 1 0 27 135 136 140 
232 9 7 3 1 0 27 135 136 140 155 7 3 1 0 27 135 136 140 
233 9 7 3 1 0 27 135 136 140 156 7 3 1 0 27 135 136 140 
234 9 7 3 1 0 27 135 136 141 157 7 3 1 0 27 135 136 141 
235 9 7 3 1 0 27 135 136 141 158 7 3 1 0 27 135 136 141 
236 9 7 3 1 0 27 135 136 141 159 7 3 1 0 27 135 136 141 
237 9 7 3 1 0 27 135 136 141 160 7 3 1 0 27 135 136 141 
238 9 7 3 1 0 27 135 136 141 161 7 3 1 0 27 135 136 141 
239 3 8 3 7 1 3 
240 3 8 3 9 1 3 
241 3 8 3 10 1 3 
242 3 8 3 11 1 3 
243 5 8 3 1 4 12 3 3 1 4 
244 5 8 3 1 4 13 3 3 1 4 
245 5 8 3 1 4 14 3 3 1 4 
246 5 8 3 1 4 15 3 3 1 4 
247 5 8 3 1 4 16 3 3 1 4 
248 5 8 3 1 5 17 3 3 1 5 
249 5 8 3 1 5 18 3 3 1 5 
250 5 8 3 1 5 19 3 3 1 5 
251 5 8 3 1 5 20 3 3 1 5 
252 5 8 3 1 5 21 3 3 1 5 
253 5 8 3 1 6 22 3 3 1 6 
254 5 8 3 1 6 23 3 3 1 6 
255 5 8 3 1 6 24 3 3 1 6 
256 5 8 3 1 6 25 3 3 1 6 
257 5 8 3 1 6 26 3 3 1 6 
258 8 8 3 1 0 27 28 30 34 6 3 1 0 27 28 30 
259 8 8 3 1 0 27 28 30 35 6 3 1 0 27 28 30 
260 8 8 3 1 0 27 28 30 36 6 3 1 0 27 28 30 
261 8 8 3 1 0 27 28 30 37 6 3 1 0 27 28 30 
262 8 8 3 1 0 27 28 30 38 6 3 1 0 27 28 30 
263 8 8 3 1 0 27 28 31 39 6 3 1 0 27 28 31 
264 8 8 3 1 0 27 28 31 40 6 3 1 0 27 28 31 
265 8 8 3 1 0 27 28 31 41 6 3 1 0 27 28 31 
266 8 8 3 1 0 27 28 31 42 6 3 1 0 27 28 31 
267 8 8 3 1 0 27 28 31 43 6 3 1 0 27 28 31 
268 8 8 3 1 0 27 28 32 44 6 3 1 0 27 28 32 
269 8 8 3 1 0 27 28 32 45 6 3 1 0 27 28 32 
270 8 8 3 1 0 27 28 32 46 6 3 1 0 27 28 32 
271 8 8 3 1 0 27 28 32 47 6 3 1 0 27 28 32 
272 8 8 3 1 0 27 28 32 48 6 3 1 0 27 28 32 
273 8 8 3 1 0 27 28 33 49 6 3 1 0 27 28 33 
274 8 8 3 1 0 27 28 33 50 6 3 1 0 27 28 33 
275 8 8 3 1 0 27 28 33 51 6 3 1 0 27 28 33 
276 8 8 3 1 0 27 28 33 52 6 3 1 0 27 28 33 
277 8 8 3 1 0 27 28 33 53 6 3 1 0 27 28 33 
278 8 8 3 1 0 54 55 57 61 6 3 1 0 54 55 57 
279 8 8 3 1 0 54 55 57 62 6 3 1 0 54 55 57 
280 8 8 3 1 0 54 55 57 63 6 3 1 0 54 55 57 
281 8 8 3 1 0 54 55 57 64 6 3 1 0 54 55 57 
282 8 8 3 1 0 54 55 57 65 6 3 1 0 54 55 57 
283 8 8 3 1 0 54 55 58 66 6 3 1 0 54 55 58 
284 8 8 3 1 0 54 55 58 67 6 3 1 0 54 55 58 
285 8 8 3 1 0 54 55 58 68 6 3 1 0 54 55 58 
286 8 8 3 1 0 54 55 58 69 6 3 1 0 54 55 58 
287 8 8 3 1 0 54 55 58 70 6 3 1 0 54 55 58 
288 8 8 3 1 0 54 55 59 71 6 3 1 0 54 55 59 
289 8 8 3 1 0 54 55 59 72 6 3 1 0 54 55 59 
290 8 8 3 1 0 54 55 59 73 6 3 1 0 54 55 59 
291 8 8 3 1 0 54 55 59 74 6 3 1 0 54 55 59 
292 8 8 3 1 0 54 55 59 75 6 3 1 0 54 55 59 
293 8 8 3 1 0 54 55 60 76 6 3 1 0 54 55 60 
294 8 8 3 1 0 54 55 60 77 6 3 1 0 54 55 60 
295 8 8 3 1 0 54 55 60 78 6 3 1 0 54 55 60 
296 8 8 3 1 0 54 55 60 79 6 3 1 0 54 55 60 
297 8 8 3 1 0 54 55 60 80 6 3 1 0 54 55 60 
298 9 8 3 1 0 54 81 82 84 88 7 3 1 0 54 81 82 84 
299 9 8 3 1 0 54 81 82 84 89 7 3 1 0 54 81 82 84 
300 9 8 3 1 0 54 81 82 84 90 7 3 1 0 54 81 82 84 
301 9 8 3 1 0 54 81 82 84 91 7 3 1 0 54 81 82 84 
302 9 8 3 1 0 54 81 82 84 92 7 3 1 0 54 81 82 84 
303 9 8 3 1 0 54 81 82 85 93 7 3 1 0 54 81 82 85 
304 9 8 3 1 0 54 81 82 85 94 7 3 1 0 54 81 82 85 
305 9 8 3 1 0 54 81 82 85 95 7 3 1 0 54 81 82 85 
306 9 8 3 1 0 54 81 82 85 96 7 3 1 0 54 81 82 85 
307 9 8 3 1 0 54 81 82 85 97 7 3 1 0 54 81 82 85 
308 9 8 3 1 0 54 81 82 86 98 7 3 1 0 54 81 82 86 
309 9 8 3 1 0 54 81 82 86 99 7 3 1 0 54 81 82 86 
310 9 8 3 1 0 54 81 82 86 100 7 3 1 0 54 81 82 86 
311 9 8 3 1 0 54 81 82 86 101 7 3 1 0 54 81 82 86 
312 9 8 3 1 0 54 81 82 86 102 7 3 1 0 54 81 82 86 
313 9 8 3 1 0 54 81 82 87 103 7 3 1 0 54 81 82 87 
314 9 8 3 1 0 54 81 82 87 104 7 3 1 0 54 81 82 87 
315 9 8 3 1 0 54 81 82 87 105 7 3 1 0 54 81 82 87 
316 9 8 3 1 0 54 81 82 87 106 7 3 1 0 54 81 82 87 
317 9 8 3 1 0 54 81 82 87 107 7 3 1 0 54 81 82 87 
318 9 8 3 1 0 27 108 109 111 115 7 3 1 0 27 108 109 111 
319 9 8 3 1 0 27 108 109 111 116 7 3 1 0 27 108 109 111 
320 9 8 3 1 0 27 108 109 111 117 7 3 1 0 27 108 109 111 
321 9 8 3 1 0 27 108 109 111 118 7 3 1 0 27 108 109 111 
322 9 8 3 1 0 27 108 109 111 119 7 3 1 0 27 108 109 111 
323 9 8 3 1 0 27 108 109 112 120 7 3 1 0 27 108 109 112 
324 9 8 3 1 0 27 108 109 112 121 7 3 1 0 27 108 109 112 
325 9 8 3 1 0 27 108 109 112 122 7 3 1 0 27 108 109 112 
326 9 8 3 1 0 27 108 109 112 123 7 3 1 0 27 108 109 112 
327 9 8 3 1 0 27 108 109 112 124 7 3 1 0 27 108 109 112 
328 9 8 3 1 0 27 108 109 113 125 7 3 1 0 27 108 109 113 
329 9 8 3 1 0 27 108 109 113 126 7 3 1 0 27 108 109 113 
330 9 8 3 1 0 27 108 109 113 127 7 3 1 0 27 108 109 113 
331 9 8 3 1 0 27 108 109 113 128 7 3 1 0 27 108 109 113 
332 9 8 3 1 0 27 108 109 113 129 7 3 1 0 27 108 109 113 
333 9 8 3 1 0 27 108 109 114 130 7 3 1 0 27 108 109 114 
334 9 8 3 1 0 27 108 109 114 131 7 3 1 0 27 108 109 114 
335 9 8 3 1 0 27 108 109 114 132 7 3 1 0 27 108 109 114 
336 9 8 3 1 0 27 108 109 114 133 7 3 1 0 27 108 109 114 
337 9 8 3 1 0 27 108 109 114 134 7 3 1 0 27 108 109 114 
338 9 8 3 1 0 27 135 136 138 142 7 3 1 0 27 135 136 138 
339 9 8 3 1 0 27 135 136 138 143 7 3 1 0 27 135 136 138 
340 9 8 3 1 0 27 135 136 138 144 7 3 1 0 27 135 136 138 
341 9 8 3 1 0 27 135 136 138 145 7 3 1 0 27 135 136 138 
342 9 8 3 1 0 27 135 136 138 146 7 3 1 0 27 135 136 138 
343 9 8 3 1 0 27 135 136 139 147 7 3 1 0 27 135 136 139 
344 9 8 3 1 0 27 135 136 139 148 7 3 1 0 27 135 136 139 
345 9 8 3 1 0 27 135 136 139 149 7 3 1 0 27 135 136 139 
346 9 8 3 1 0 27 135 136 139 150 7 3 1 0 27 135 136 139 
347 9 8 3 1 0 27 135 136 139 151 7 3 1 0 27 135 136 139 
348 9 8 3 1 0 27 135 136 140 152 7 3 1 0 27 135 136 140 
349 9 8 3 1 0 27 135 136 140 153 7 3 1 0 27 135 136 140 
350 9 8 3 1 0 27 135 136 140 154 7 3 1 0 27 135 136 140 
351 9 8 3 1 0 27 135 136 140 155 7 3 1 0 27 135 136 140 
352 9 8 3 1 0 27 135 136 140 156 7 3 1 0 27 135 136 140 
353 9 8 3 1 0 27 135 136 141 157 7 3 1 0 27 135 136 141 
354 9 8 3 1 0 27 135 136 141 158 7 3 1 0 27 135 136 141 
355 9 8 3 1 0 27 135 136 141 159 7 3 1 0 27 135 136 141 
356 9 8 3 1 0 27 135 136 141 160 7 3 1 0 27 135 136 141 
357 9 8 3 1 0 27 135 136 141 161 7 3 1 0 27 135 136 141 
358 3 9 3 7 1 3 
359 3 9 3 8 1 3 
360 3 9 3 10 1 3 
361 3 9 3 11 1 3 
362 5 9 3 1 4 12 3 3 1 4 
363 5 9 3 1 4 13 3 3 1 4 
364 5 9 3 1 4 14 3 3 1 4 
365 5 9 3 1 4 15 3 3 1 4 
366 5 9 3 1 4 16 3 3 1 4 
367 5 9 3 1 5 17 3 3 1 5 
368 5 9 3 1 5 18 3 3 1 5 
369 5 9 3 1 5 19 3 3 1 5 
370 5 9 3 1 5 20 3 3 1 5 
371 5 9 3 1 5 21 3 3 1 5 
372 5 9 3 1 6 22 3 3 1 6 
373 5 9 3 1 6 23 3 3 1 6 
374 5 9 3 1 6 24 3 3 1 6 
375 5 9 3 1 6 25 3 3 1 6 
376 5 9 3 1 6 26 3 3 1 6 
377 8 9 3 1 0 27 28 30 34 6 3 1 0 27 28 30 
378 8 9 3 1 0 27 28 30 35 6 3 1 0 27 28 30 
379 8 9 3 1 0 27 28 30 36 6 3 1 0 27 28 30 
380 8 9 3 1 0 27 28 30 37 6 3 1 0 27 28 30 
381 8 9 3 1 0 27 28 30 38 6 3 1 0 27 28 30 
382 8 9 3 1 0 27 28 31 39 6 3 1 0 27 28 31 
383 8 9 3 1 0 27 28 31 40 6 3 1 0 27 28 31 
384 8 9 3 1 0 27 28 31 41 6 3 1 0 27 28 31 
385 8 9 3 1 0 27 28 31 42 6 3 1 0 27 28 31 
386 8 9 3 1 0 27 28 31 43 6 3 1 0 27 28 31 
387 8 9 3 1 0 27 28 32 44 6 3 1 0 27 28 32 
388 8 9 3 1 0 27 28 32 45 6 3 1 0 27 28 32 
389 8 9 3 1 0 27 28 32 46 6 3 1 0 27 28 32 
390 8 9 3 1 0 27 28 32 47 6 3 1 0 27 28 32 
391 8 9 3 1 0 27 28 32 48 6 3 1 0 27 28 32 
392 8 9 3 1 0 27 28 33 49 6 3 1 0 27 28 33 
393 8 9 3 1 0 27 28 33 50 6 3 1 0 27 28 33 
394 8 9 3 1 0 27 28 33 51 6 3 1 0 27 28 33 
395 8 9 3 1 0 27 28 33 52 6 3 1 0 27 28 33 
396 8 9 3 1 0 27 28 33 53 6 3 1 0 27 28 33 
397 8 9 3 1 0 54 55 57 61 6 3 1 0 54 55 57 
398 8 9 3 1 0 54 55 57 62 6 3 1 0 54 55 57 
399 8 9 3 1 0 54 55 57 63 6 3 1 0 54 55 57 
400 8 9 3 1 0 54 55 57 64 6 3 1 0 54 55 57 
401 8 9 3 1 0 54 55 57 65 6 3 1 0 54 55 57 
402 8 9 3 1 0 54 55 58 66 6 3 1 0 54 55 58 
403 8 9 3 1 0 54 55 58 67 6 3 1 0 54 55 58 
404 8 9 3 1 0 54 55 58 68 6 3 1 0 54 55 58 
405 8 9 3 1 0 54 55 58 69 6 3 1 0 54 55 58 
406 8 9 3 1 0 54 55 58 70 6 3 1 0 54 55 58 
407 8 9 3 1 0 54 55 59 71 6 3 1 0 54 55 59 
408 8 9 3 1 0 54 55 59 72 6 3 1 0 54 55 59 
409 8 9 3 1 0 54 55 59 73 6 3 1 0 54 55 59 
410 8 9 3 1 0 54 55 59 74 6 3 1 0 54 55 59 
411 8 9 3 1 0 54 55 59 75 6 3 1 0 54 55 59 
412 8 9 3 1 0 54 55 60 76 6 3 1 0 54 55 60 
413 8 9 3 1 0 54 55 60 77 6 3 1 0 54 55 60 
414 8 9 3 1 0 54 55 60 78 6 3 1 0 54 55 60 
415 8 9 3 1 0 54 55 60 79 6 3 1 0 54 55 60 
416 8 9 3 1 0 54 55 60 80 6 3 1 0 54 55 60 
417 9 9 3 1 0 54 81 82 84 88 7 3 1 0 54 81 82 84 
418 9 9 3 1 0 54 81 82 84 89 7 3 1 0 54 81 82 84 
419 9 9 3 1 0 54 81 82 84 90 7 3 1 0 54 81 82 84 
420 9 9 3 1 0 54 81 82 84 91 7 3 1 0 54 81 82 84 
421 9 9 3 1 0 54 81 82 84 92 7 3 1 0 54 81 82 84 
422 9 9 3 1 0 54 81 82 85 93 7 3 1 0 54 81 82 85 
423 9 9 3 1 0 54 81 82 85 94 7 3 1 0 54 81 82 85 
424 9 9 3 1 0 54 81 82 85 95 7 3 1 0 54 81 82 85 
425 9 9 3 1 0 54 81 82 85 96 7 3 1 0 54 81 82 85 
426 9 9 3 1 0 54 81 82 85 97 7 3 1 0 54 81 82 85 
427 9 9 3 1 0 54 81 82 86 98 7 3 1 0 54 81 82 86 
428 9 9 3 1 0 54 81 82 86 99 7 3 1 0 54 81 82 86 
429 9 9 3 1 0 54 81 82 86 100 7 3 1 0 54 81 82 86 
430 9 9 3 1 0 54 81 82 86 101 7 3 1 0 54 81 82 86 
431 9 9 3 1 0 54 81 82 86 102 7 3 1 0 54 81 82 86 
432 9 9 3 1 0 54 81 82 87 103 7 3 1 0 54 81 82 87 
433 9 9 3 1 0 54 81 82 87 104 7 3 1 0 54 81 82 87 
434 9 9 3 1 0 54 81 82 87 105 7 3 1 0 54 81 82 87 
435 9 9 3 1 0 54 81 82 87 106 7 3 1 0 54 81 82 87 
436 9 9 3 1 0 54 81 82 87 107 7 3 1 0 54 81 82 87 
437 9 9 3 1 0 27 108 109 111 115 7 3 1 0 27 108 109 111 
438 9 9 3 1 0 27 108 109 111 116 7 3 1 0 27 108 109 111 
439 9 9 3 1 0 27 108 109 111 117 7 3 1 0 27 108 109 111 
440 9 9 3 1 0 27 108 109 111 118 7 3 1 0 27 108 109 111 
441 9 9 3 1 0 27 108 109 111 119 7 3 1 0 27 108 109 111 
442 9 9 3 1 0 27 108 109 112 120 7 3 1 0 27 108 109 112 
443 9 9 3 1 0 27 108 109 112 121 7 3 1 0 27 108 109 112 
444 9 9 3 1 0 27 108 109 112 122 7 3 1 0 27 108 109 112 
445 9 9 3 1 0 27 108 109 112 123 7 3 1 0 27 108 109 112 
446 9 9 3 1 0 27 108 109 112 124 7 3 1 0 27 108 109 112 
447 9 9 3 1 0 27 108 109 113 125 7 3 1 0 27 108 109 113 
448 9 9 3 1 0 27 108 109 113 126 7 3 1 0 27 108 109 113 
449 9 9 3 1 0 27 108 109 113 127 7 3 1 0 27 108 109 113 
450 9 9 3 1 0 27 108 109 113 128 7 3 1 0 27 108 109 113 
451 9 9 3 1 0 27 108 109 113 129 7 3 1 0 27 108 109 113 
452 9 9 3 1 0 27 108 109 114 130 7 3 1 0 27 108 109 114 
453 9 9 3 1 0 27 108 109 114 131 7 3 1 0 27 108 109 114 
454 9 9 3 1 0 27 108 109 114 132 7 3 1 0 27 108 109 114 
455 9 9 3 1 0 27 108 109 114 133 7 3 1 0 27 108 109 114 
456 9 9 3 1 0 27 108 109 114 134 7 3 1 0 27 108 109 114 
457 9 9 3 1 0 27 135 136 138 142 7 3 1 0 27 135 136 138 
458 9 9 3 1 0 27 135 136 138 143 7 3 1 0 27 135 136 138 
459 9 9 3 1 0 27 135 136 138 144 7 3 1 0 27 135 136 138 
460 9 9 3 1 0 27 135 136 138 145 7 3 1 0 27 135 136 138 
461 9 9 3 1 0 27 135 136 138 146 7 3 1 0 27 135 136 138 
462 9 9 3 1 0 27 135 136 139 147 7 3 1 0 27 135 136 139 
463 9 9 3 1 0 27 135 136 139 148 7 3 1 0 27 135 136 139 
464 9 9 3 1 0 27 135 136 139 149 7 3 1 0 27 135 136 139 
465 9 9 3 1 0 27 135 136 139 150 7 3 1 0 27 135 136 139 
466 9 9 3 1 0 27 135 136 139 151 7 3 1 0 27 135 136 139 
467 9 9 3 1 0 27 135 136 140 152 7 3 1 0 27 135 136 140 
468 9 9 3 1 0 27 135 136 140 153 7 3 1 0 27 135 136 140 
469 9 9 3 1 0 27 135 136 140 154 7 3 1 0 27 135 136 140 
470 9 9 3 1 0 27 135 136 140 155 7 3 1 0 27 135 136 140 
471 9 9 3 1 0 27 135 136 140 156 7 3 1 0 27 135 136 140 
472 9 9 3 1 0 27 135 136 141 157 7 3 1 0 27 135 136 141 
473 9 9 3 1 0 27 135 136 141 158 7 3 1 0 27 135 136 141 
474 9 9 3 1 0 27 135 136 141 159 7 3 1 0 27 135 136 141 
475 9 9 3 1 0 27 135 136 141 160 7 3 1 0 27 135 136 141 
476 9 9 3 1 0 27 135 136 141 161 7 3 1 0 27 135 136 141 
477 3 10 3 7 1 3 
478 3 10 3 8 1 3 
479 3 10 3 9 1 3 
480 3 10 3 11 1 3 
481 5 10 3 1 4 12 3 3 1 4 
482 5 10 3 1 4 13 3 3 1 4 
483 5 10 3 1 4 14 3 3 1 4 
484 5 10 3 1 4 15 3 3 1 4 
485 5 10 3 1 4 16 3 3 1 4 
486 5 10 3 1 5 17 3 3 1 5 
487 5 10 3 1 5 18 3 3 1 5 
488 5 10 3 1 5 19 3 3 1 5 
489 5 10 3 1 5 20 3 3 1 5 
490 5 10 3 1 5 21 3 3 1 5 
491 5 10 3 1 6 22 3 3 1 6 
492 5 10 3 1 6 23 3 3 1 6 
493 5 10 3 1 6 24 3 3 1 6 
