34 4 8 i 0 100000 1
35 8 4 i 0 100000 1
36 4 7 i 0 100000 1
37 7 4 i 0 100000 1
38 9 11 i 1 100000 1
39 11 9 i 1 100000 1
40 9 10 i 1 100000 1
41 10 9 i 1 100000 1
42 10 13 i 1 25000 1
43 13 10 i 1 25000 1
44 10 12 i 1 25000 1
45 12 10 i 1 25000 1
46 11 13 i 1 25000 1
47 13 11 i 1 25000 1
48 11 12 i 1 25000 1
49 12 11 i 1 25000 1
50 12 15 i 1 100000 1
51 15 12 i 1 100000 1
52 12 14 i 1 100000 1
53 14 12 i 1 100000 1
54 13 17 i 1 100000 1
55 17 13 i 1 100000 1
56 13 16 i 1 100000 1
57 16 13 i 1 100000 1
58 18 20 i 2 100000 1
59 20 18 i 2 100000 1
60 18 19 i 2 100000 1
61 19 18 i 2 100000 1
62 19 22 i 2 25000 1
63 22 19 i 2 25000 1
64 19 21 i 2 25000 1
65 21 19 i 2 25000 1
66 20 22 i 2 25000 1
67 22 20 i 2 25000 1
68 20 21 i 2 25000 1
69 21 20 i 2 25000 1
70 21 24 i 2 100000 1
71 24 21 i 2 100000 1
72 21 23 i 2 100000 1
73 23 21 i 2 100000 1
74 22 26 i 2 100000 1
75 26 22 i 2 100000 1
76 22 25 i 2 100000 1
77 25 22 i 2 100000 1
78 27 29 i 3 100000 1
79 29 27 i 3 100000 1
80 27 28 i 3 100000 1
81 28 27 i 3 100000 1
82 28 31 i 3 25000 1
83 31 28 i 3 25000 1
84 28 30 i 3 25000 1
85 30 28 i 3 25000 1
86 29 31 i 3 25000 1
87 31 29 i 3 25000 1
88 29 30 i 3 25000 1
89 30 29 i 3 25000 1
90 30 33 i 3 100000 1
91 33 30 i 3 100000 1
92 30 32 i 3 100000 1
93 32 30 i 3 100000 1
94 31 35 i 3 100000 1
95 35 31 i 3 100000 1
96 31 34 i 3 100000 1
97 34 31 i 3 100000 1
98 36 38 i 4 100000 1
99 38 36 i 4 100000 1
100 36 37 i 4 100000 1
101 37 36 i 4 100000 1
102 37 40 i 4 25000 1
103 40 37 i 4 25000 1
104 37 39 i 4 25000 1
105 39 37 i 4 25000 1
106 38 40 i 4 25000 1
107 40 38 i 4 25000 1
108 38 39 i 4 25000 1
109 39 38 i 4 25000 1
110 39 42 i 4 100000 1
111 42 39 i 4 100000 1
112 39 41 i 4 100000 1
113 41 39 i 4 100000 1
114 40 44 i 4 100000 1
115 44 40 i 4 100000 1
116 40 43 i 4 100000 1
117 43 40 i 4 100000 1
118 45 47 i 5 100000 1
119 47 45 i 5 100000 1
120 45 46 i 5 100000 1
121 46 45 i 5 100000 1
122 46 49 i 5 25000 1
123 49 46 i 5 25000 1
124 46 48 i 5 25000 1
125 48 46 i 5 25000 1
126 47 49 i 5 25000 1
127 49 47 i 5 25000 1
128 47 48 i 5 25000 1
129 48 47 i 5 25000 1
130 48 51 i 5 100000 1
131 51 48 i 5 100000 1
132 48 50 i 5 100000 1
133 50 48 i 5 100000 1
134 49 53 i 5 100000 1
135 53 49 i 5 100000 1
136 49 52 i 5 100000 1
137 52 49 i 5 100000 1
138 54 56 i 6 100000 1
139 56 54 i 6 100000 1
140 54 55 i 6 100000 1
141 55 54 i 6 100000 1
142 55 58 i 6 25000 1
143 58 55 i 6 25000 1
144 55 57 i 6 25000 1
145 57 55 i 6 25000 1
146 56 58 i 6 25000 1
147 58 56 i 6 25000 1
148 56 57 i 6 25000 1
149 57 56 i 6 25000 1
150 57 60 i 6 100000 1
151 60 57 i 6 100000 1
152 57 59 i 6 100000 1
153 59 57 i 6 100000 1
154 58 62 i 6 100000 1
155 62 58 i 6 100000 1
156 58 61 i 6 100000 1
157 61 58 i 6 100000 1
